county,povall_2019,pctpovall_2019,gm_chemical_name,date,year,mean_gm_result
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2008-04-15,2008,52.3666666666667
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2008-06-15,2008,140
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2009-06-15,2009,43.3
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2011-08-15,2011,120
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2012-05-15,2012,40
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2012-06-15,2012,120
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2013-06-15,2013,130
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2014-04-15,2014,110
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2014-05-15,2014,104
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2015-02-15,2015,126
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2016-03-15,2016,76.5
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2016-06-15,2016,130
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2016-07-15,2016,115
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2017-04-15,2017,65.8
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2017-06-15,2017,65.45
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2017-09-15,2017,56.7
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2018-04-15,2018,175
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2018-05-15,2018,136
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2018-06-15,2018,84.2
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2020-03-15,2020,120
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2020-04-15,2020,76.2
Sierra,375,12.7,Bicarbonate Alkalinity (mg/l),2020-06-15,2020,69
Sierra,375,12.7,Nitrate as N (mg/l),2000-03-15,2000,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2000-04-15,2000,0.366666666666667
Sierra,375,12.7,Nitrate as N (mg/l),2000-06-15,2000,0.1
Sierra,375,12.7,Nitrate as N (mg/l),2000-07-15,2000,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2000-08-15,2000,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2000-10-15,2000,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2000-12-15,2000,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2001-05-15,2001,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2001-07-15,2001,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2001-08-15,2001,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2001-09-15,2001,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2001-10-15,2001,0.32875
Sierra,375,12.7,Nitrate as N (mg/l),2001-11-15,2001,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2001-12-15,2001,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2002-01-15,2002,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2002-02-15,2002,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2002-06-15,2002,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2002-07-15,2002,0.507142857142857
Sierra,375,12.7,Nitrate as N (mg/l),2002-12-15,2002,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2003-06-15,2003,0.59
Sierra,375,12.7,Nitrate as N (mg/l),2003-07-15,2003,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2003-08-15,2003,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2003-09-15,2003,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2003-11-15,2003,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2003-12-15,2003,0.566666666666667
Sierra,375,12.7,Nitrate as N (mg/l),2004-05-15,2004,0
Sierra,375,12.7,Nitrate as N (mg/l),2004-06-15,2004,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2004-08-15,2004,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2004-09-15,2004,0.509285714285714
Sierra,375,12.7,Nitrate as N (mg/l),2004-10-15,2004,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2004-12-15,2004,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2005-06-15,2005,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2005-07-15,2005,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2005-08-15,2005,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2005-09-15,2005,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2005-10-15,2005,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2005-11-15,2005,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2006-05-15,2006,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2006-06-15,2006,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2006-08-15,2006,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2006-10-15,2006,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2006-12-15,2006,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2007-03-15,2007,0.5325
Sierra,375,12.7,Nitrate as N (mg/l),2007-04-15,2007,0.833333333333333
Sierra,375,12.7,Nitrate as N (mg/l),2007-05-15,2007,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2007-06-15,2007,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2007-08-15,2007,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2007-09-15,2007,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2007-12-15,2007,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2008-04-15,2008,0
Sierra,375,12.7,Nitrate as N (mg/l),2008-06-15,2008,0.221818181818182
Sierra,375,12.7,Nitrate as N (mg/l),2008-08-15,2008,0.3225
Sierra,375,12.7,Nitrate as N (mg/l),2008-10-15,2008,0.09
Sierra,375,12.7,Nitrate as N (mg/l),2008-11-15,2008,0
Sierra,375,12.7,Nitrate as N (mg/l),2009-06-15,2009,0.333333333333333
Sierra,375,12.7,Nitrate as N (mg/l),2009-07-15,2009,0.117647058823529
Sierra,375,12.7,Nitrate as N (mg/l),2009-08-15,2009,0.09
Sierra,375,12.7,Nitrate as N (mg/l),2009-09-15,2009,0.69
Sierra,375,12.7,Nitrate as N (mg/l),2010-01-15,2010,0.365
Sierra,375,12.7,Nitrate as N (mg/l),2010-02-15,2010,0.69
Sierra,375,12.7,Nitrate as N (mg/l),2010-03-15,2010,0
Sierra,375,12.7,Nitrate as N (mg/l),2010-04-15,2010,0.75
Sierra,375,12.7,Nitrate as N (mg/l),2010-06-15,2010,0.188571428571429
Sierra,375,12.7,Nitrate as N (mg/l),2010-07-15,2010,0.115384615384615
Sierra,375,12.7,Nitrate as N (mg/l),2010-08-15,2010,0.09
Sierra,375,12.7,Nitrate as N (mg/l),2010-09-15,2010,0
Sierra,375,12.7,Nitrate as N (mg/l),2010-12-15,2010,0
Sierra,375,12.7,Nitrate as N (mg/l),2011-06-15,2011,0.05
Sierra,375,12.7,Nitrate as N (mg/l),2011-07-15,2011,0.186666666666667
Sierra,375,12.7,Nitrate as N (mg/l),2011-08-15,2011,0.09
Sierra,375,12.7,Nitrate as N (mg/l),2011-11-15,2011,0
Sierra,375,12.7,Nitrate as N (mg/l),2012-05-15,2012,0.15
Sierra,375,12.7,Nitrate as N (mg/l),2012-06-15,2012,0.0211764705882353
Sierra,375,12.7,Nitrate as N (mg/l),2012-07-15,2012,0.095
Sierra,375,12.7,Nitrate as N (mg/l),2012-08-15,2012,0.06
Sierra,375,12.7,Nitrate as N (mg/l),2013-04-15,2013,0
Sierra,375,12.7,Nitrate as N (mg/l),2013-05-15,2013,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2013-06-15,2013,0.0294117647058824
Sierra,375,12.7,Nitrate as N (mg/l),2013-07-15,2013,0.226666666666667
Sierra,375,12.7,Nitrate as N (mg/l),2013-08-15,2013,0.09
Sierra,375,12.7,Nitrate as N (mg/l),2014-04-15,2014,0.4
Sierra,375,12.7,Nitrate as N (mg/l),2014-05-15,2014,0
Sierra,375,12.7,Nitrate as N (mg/l),2014-06-15,2014,0.0393333333333333
Sierra,375,12.7,Nitrate as N (mg/l),2014-07-15,2014,0.5
Sierra,375,12.7,Nitrate as N (mg/l),2014-08-15,2014,0.18
Sierra,375,12.7,Nitrate as N (mg/l),2015-02-15,2015,0.03
Sierra,375,12.7,Nitrate as N (mg/l),2015-03-15,2015,0
Sierra,375,12.7,Nitrate as N (mg/l),2015-04-15,2015,0.2
Sierra,375,12.7,Nitrate as N (mg/l),2015-05-15,2015,0.43
Sierra,375,12.7,Nitrate as N (mg/l),2015-06-15,2015,0.0507142857142857
Sierra,375,12.7,Nitrate as N (mg/l),2015-07-15,2015,0.25
Sierra,375,12.7,Nitrate as N (mg/l),2015-08-15,2015,0.05
Sierra,375,12.7,Nitrate as N (mg/l),2015-09-15,2015,0
Sierra,375,12.7,Nitrate as N (mg/l),2015-10-15,2015,0
Sierra,375,12.7,Nitrate as N (mg/l),2015-12-15,2015,0.59
Sierra,375,12.7,Nitrate as N (mg/l),2016-03-15,2016,0
Sierra,375,12.7,Nitrate as N (mg/l),2016-05-15,2016,0.0666666666666667
Sierra,375,12.7,Nitrate as N (mg/l),2016-06-15,2016,0.05625
Sierra,375,12.7,Nitrate as N (mg/l),2016-07-15,2016,0
Sierra,375,12.7,Nitrate as N (mg/l),2016-08-15,2016,0.05
Sierra,375,12.7,Nitrate as N (mg/l),2017-03-15,2017,0
Sierra,375,12.7,Nitrate as N (mg/l),2017-04-15,2017,0
Sierra,375,12.7,Nitrate as N (mg/l),2017-06-15,2017,0.177777777777778
Sierra,375,12.7,Nitrate as N (mg/l),2017-07-15,2017,0.4225
Sierra,375,12.7,Nitrate as N (mg/l),2017-08-15,2017,0.104166666666667
Sierra,375,12.7,Nitrate as N (mg/l),2017-09-15,2017,0
Sierra,375,12.7,Nitrate as N (mg/l),2017-10-15,2017,0
Sierra,375,12.7,Nitrate as N (mg/l),2017-12-15,2017,0.0766666666666667
Sierra,375,12.7,Nitrate as N (mg/l),2018-03-15,2018,0
Sierra,375,12.7,Nitrate as N (mg/l),2018-04-15,2018,0
Sierra,375,12.7,Nitrate as N (mg/l),2018-05-15,2018,0.207142857142857
Sierra,375,12.7,Nitrate as N (mg/l),2018-06-15,2018,0.149166666666667
Sierra,375,12.7,Nitrate as N (mg/l),2018-07-15,2018,0.2
Sierra,375,12.7,Nitrate as N (mg/l),2018-08-15,2018,0.4
Sierra,375,12.7,Nitrate as N (mg/l),2018-09-15,2018,0
Sierra,375,12.7,Nitrate as N (mg/l),2019-01-15,2019,0.16
Sierra,375,12.7,Nitrate as N (mg/l),2019-02-15,2019,0
Sierra,375,12.7,Nitrate as N (mg/l),2019-03-15,2019,0.66
Sierra,375,12.7,Nitrate as N (mg/l),2019-05-15,2019,0.266666666666667
Sierra,375,12.7,Nitrate as N (mg/l),2019-06-15,2019,0.24
Sierra,375,12.7,Nitrate as N (mg/l),2019-07-15,2019,0.1
Sierra,375,12.7,Nitrate as N (mg/l),2019-08-15,2019,0.4
Sierra,375,12.7,Nitrate as N (mg/l),2019-09-15,2019,0.0244444444444444
Sierra,375,12.7,Nitrate as N (mg/l),2019-11-15,2019,0.55
Sierra,375,12.7,Nitrate as N (mg/l),2020-03-15,2020,0.2
Sierra,375,12.7,Nitrate as N (mg/l),2020-04-15,2020,0
Sierra,375,12.7,Nitrate as N (mg/l),2020-05-15,2020,0.1
Sierra,375,12.7,Nitrate as N (mg/l),2020-06-15,2020,0.266666666666667
Sierra,375,12.7,Nitrate as N (mg/l),2020-07-15,2020,0.315
Sierra,375,12.7,Nitrate as N (mg/l),2020-08-15,2020,0.266666666666667
Sierra,375,12.7,Nitrate as N (mg/l),2020-09-15,2020,0.0328571428571429
Sierra,375,12.7,Potassium (mg/l),2001-10-15,2001,2.38
Sierra,375,12.7,Potassium (mg/l),2013-06-15,2013,0
Sierra,375,12.7,Potassium (mg/l),2014-04-15,2014,4.55
Sierra,375,12.7,Potassium (mg/l),2016-07-15,2016,1
Sierra,375,12.7,Potassium (mg/l),2020-03-15,2020,4
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2000-07-15,2000,57
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2000-11-15,2000,325.5
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2001-09-15,2001,220
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2001-10-15,2001,183
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2002-04-15,2002,257
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2002-06-15,2002,59.5
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2002-07-15,2002,34
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2002-12-15,2002,53.5
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2003-02-15,2003,628
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2003-10-15,2003,77
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2004-01-15,2004,156
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2004-05-15,2004,284
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2004-07-15,2004,48
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2004-08-15,2004,79
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2004-10-15,2004,72.3333333333333
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2004-12-15,2004,54
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2005-02-15,2005,150
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2005-03-15,2005,249
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2005-04-15,2005,221.294117647059
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2005-08-15,2005,161
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2005-10-15,2005,124
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2005-11-15,2005,204.6
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2005-12-15,2005,235.8
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2006-01-15,2006,193.666666666667
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2006-06-15,2006,67
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2006-07-15,2006,66
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2006-09-15,2006,267
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2006-11-15,2006,236
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2006-12-15,2006,80.5
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2007-02-15,2007,92
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2007-03-15,2007,85
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2007-05-15,2007,251
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2007-07-15,2007,214
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2007-12-15,2007,86
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2008-02-15,2008,67
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2008-04-15,2008,279
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2008-05-15,2008,256
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2008-06-15,2008,126
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2008-08-15,2008,144
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2008-10-15,2008,142
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2009-03-15,2009,63
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2009-06-15,2009,29
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2009-09-15,2009,122
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2010-10-15,2010,67
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2011-06-15,2011,259
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2011-08-15,2011,94
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2012-03-15,2012,70
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2012-08-15,2012,99
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2012-09-15,2012,532
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2013-05-15,2013,97
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2013-07-15,2013,91
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2013-08-15,2013,356
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2013-09-15,2013,141
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2013-11-15,2013,52.5
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2014-07-15,2014,52
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2014-08-15,2014,88
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2014-09-15,2014,185.333333333333
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2015-01-15,2015,53
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2015-04-15,2015,201
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2015-10-15,2015,204.666666666667
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2016-02-15,2016,61
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2016-04-15,2016,320
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2016-05-15,2016,34
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2016-09-15,2016,220
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2016-11-15,2016,180
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2016-12-15,2016,524
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-02-15,2017,43
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-03-15,2017,145.333333333333
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-04-15,2017,120
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-05-15,2017,154
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-06-15,2017,197.25
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-07-15,2017,266
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-08-15,2017,61.25
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-09-15,2017,279.5
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-11-15,2017,166.666666666667
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2017-12-15,2017,76
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2018-05-15,2018,28
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2018-06-15,2018,107
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2018-08-15,2018,236.666666666667
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2018-09-15,2018,86
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2018-10-15,2018,120
Siskiyou,7484,17.4,Bicarbonate Alkalinity (mg/l),2019-08-15,2019,160
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-01-15,2000,3.65
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-02-15,2000,2.3
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-03-15,2000,1.24
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-04-15,2000,5.14
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-05-15,2000,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-06-15,2000,0.166666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-07-15,2000,1.75333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-08-15,2000,1.49
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-09-15,2000,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-10-15,2000,1.518
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-11-15,2000,0.882
Siskiyou,7484,17.4,Nitrate as N (mg/l),2000-12-15,2000,4.34
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-01-15,2001,1.6005
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-02-15,2001,0.24
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-03-15,2001,9.89
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-04-15,2001,1.888625
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-05-15,2001,1.50575
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-06-15,2001,0.5
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-07-15,2001,7.21
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-08-15,2001,0.15
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-09-15,2001,0.156666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-10-15,2001,0.322
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-11-15,2001,0.198571428571429
Siskiyou,7484,17.4,Nitrate as N (mg/l),2001-12-15,2001,1.31571428571429
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-01-15,2002,1.98
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-03-15,2002,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-04-15,2002,2.61571428571429
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-05-15,2002,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-06-15,2002,0.1575
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-07-15,2002,1.7175
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-08-15,2002,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-10-15,2002,2.39833333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-11-15,2002,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2002-12-15,2002,0.62375
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-01-15,2003,5.15
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-02-15,2003,2.5225
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-03-15,2003,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-04-15,2003,2.315
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-05-15,2003,0.1605
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-06-15,2003,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-07-15,2003,6.364
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-08-15,2003,5.2
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-09-15,2003,0.814
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-10-15,2003,1.66833333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-11-15,2003,5.15
Siskiyou,7484,17.4,Nitrate as N (mg/l),2003-12-15,2003,0.562
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-01-15,2004,2.6825
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-03-15,2004,4.75
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-04-15,2004,1.2
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-05-15,2004,0.285714285714286
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-06-15,2004,0.75
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-07-15,2004,0.366666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-08-15,2004,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-09-15,2004,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-10-15,2004,0.666666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2004-12-15,2004,0.35
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-01-15,2005,0.75
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-02-15,2005,3.3
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-03-15,2005,1.4
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-04-15,2005,1.415
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-05-15,2005,0.1525
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-06-15,2005,1.5
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-07-15,2005,0.666666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-08-15,2005,0.333333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-10-15,2005,0.545555555555556
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-11-15,2005,1.9625
Siskiyou,7484,17.4,Nitrate as N (mg/l),2005-12-15,2005,0.762222222222222
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-01-15,2006,6.8
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-02-15,2006,1.47692307692308
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-03-15,2006,0.81
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-04-15,2006,4.8
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-05-15,2006,0.8125
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-06-15,2006,1.19
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-07-15,2006,0.42
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-08-15,2006,1.0275
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-09-15,2006,2.915
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-10-15,2006,3.68777777777778
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-11-15,2006,0.528571428571429
Siskiyou,7484,17.4,Nitrate as N (mg/l),2006-12-15,2006,0.495
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-01-15,2007,1.8
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-02-15,2007,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-03-15,2007,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-04-15,2007,0.65
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-05-15,2007,2.53
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-06-15,2007,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-07-15,2007,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-08-15,2007,0.752
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-09-15,2007,0.69
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-10-15,2007,2.16733333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-11-15,2007,0.286666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2007-12-15,2007,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-02-15,2008,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-03-15,2008,5.3105
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-04-15,2008,3.45
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-05-15,2008,0.376666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-06-15,2008,0.87
